timestamp,sensor,lux,kelvin,rgbR,rgbG,rgbB,rgbIR,movement,mEDI,R',G',B'
21-06-2023 20.53.32,New Button,0,1391,1,0,0,6,0,0,1.428571e-05,0.0,0.0
21-06-2023 20.53.47,New Button,1,5201,1,1,1,5,0,0,1.428571e-05,1.428571e-05,1.428571e-05
21-06-2023 20.54.02,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 20.54.17,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 20.54.32,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 20.54.47,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 20.55.02,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 20.55.17,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 20.55.32,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 20.55.47,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 20.56.02,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 20.56.17,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 20.56.32,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 20.56.47,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 20.57.02,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 20.57.18,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 20.57.33,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 20.57.48,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 20.58.03,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 20.58.18,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 20.58.33,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 20.58.48,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 20.59.03,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 20.59.18,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 20.59.33,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 20.59.48,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.00.03,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.00.18,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.00.33,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.00.48,New Button,0,1391,1,0,0,5,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.01.03,New Button,0,1391,1,0,0,4,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.01.18,New Button,0,1391,1,0,0,4,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.01.33,New Button,0,1391,1,0,0,4,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.01.48,New Button,0,1391,1,0,0,4,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.02.03,New Button,0,1391,1,0,0,4,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.02.18,New Button,0,1391,1,0,0,4,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.02.33,New Button,0,1391,1,0,0,4,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.02.48,New Button,0,1391,1,0,0,4,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.03.04,New Button,0,1391,1,0,0,4,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.03.19,New Button,0,1391,1,0,0,4,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.03.34,New Button,0,1391,1,0,0,4,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.03.49,New Button,0,1391,1,0,0,4,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.04.04,New Button,0,1391,1,0,0,3,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.04.19,New Button,0,1391,1,0,0,3,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.04.34,New Button,0,1391,1,0,0,3,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.04.49,New Button,0,1391,1,0,0,3,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.05.04,New Button,0,1391,1,0,0,3,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.05.19,New Button,0,1391,1,0,0,3,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.05.34,New Button,0,1391,1,0,0,3,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.05.49,New Button,0,1391,1,0,0,3,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.06.04,New Button,0,1391,1,0,0,3,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.06.19,New Button,0,1391,1,0,0,3,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.06.34,New Button,0,1391,1,0,0,3,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.06.49,New Button,0,1391,1,0,0,3,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.07.04,New Button,0,1391,1,0,0,3,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.07.19,New Button,0,1391,1,0,0,3,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.07.34,New Button,0,1391,1,0,0,3,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.07.49,New Button,0,1391,1,0,0,2,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.08.04,New Button,0,1391,1,0,0,2,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.08.19,New Button,0,1391,1,0,0,2,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.08.34,New Button,0,1391,1,0,0,2,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.08.49,New Button,0,1391,1,0,0,2,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.09.05,New Button,0,1391,1,0,0,2,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.09.20,New Button,0,1391,1,0,0,2,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.09.35,New Button,0,1391,1,0,0,2,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.09.50,New Button,0,1391,1,0,0,2,0,0,1.428571e-05,0.0,0.0
21-06-2023 21.10.05,New Button,0,1391,0,0,0,2,0,0,0.0,0.0,0.0
21-06-2023 21.10.20,New Button,0,1391,0,0,0,2,0,0,0.0,0.0,0.0
21-06-2023 21.10.35,New Button,0,1391,0,0,0,2,0,0,0.0,0.0,0.0
21-06-2023 21.10.50,New Button,0,1391,0,0,0,2,0,0,0.0,0.0,0.0
21-06-2023 21.11.05,New Button,0,1391,0,0,0,2,0,0,0.0,0.0,0.0
21-06-2023 21.11.20,New Button,0,1391,0,0,0,2,0,0,0.0,0.0,0.0
21-06-2023 21.11.35,New Button,0,1391,0,0,0,2,0,0,0.0,0.0,0.0
21-06-2023 21.11.50,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.12.05,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.12.20,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.12.35,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.12.50,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.13.05,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.13.20,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.13.35,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.13.50,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.14.05,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.14.20,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.14.35,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.14.50,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.15.06,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.15.21,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.15.36,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.15.51,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.16.06,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.16.21,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.16.36,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.16.51,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.17.06,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.17.21,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.17.36,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.17.51,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.18.06,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.18.21,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.18.36,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.18.51,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.19.06,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.19.21,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.19.36,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.19.51,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.20.06,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.20.21,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.20.36,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.20.51,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.21.07,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.21.22,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.21.37,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.21.52,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.22.07,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.22.22,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.22.37,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.22.52,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.23.07,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.23.22,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.23.37,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.23.52,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.24.07,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.24.22,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.24.37,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.24.52,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.25.07,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.25.22,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.25.37,New Button,0,1391,0,0,0,1,0,0,0.0,0.0,0.0
21-06-2023 21.25.52,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.26.07,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.26.22,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.26.37,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.26.52,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.27.08,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.27.23,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.27.38,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.27.53,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.28.08,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.28.23,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.28.38,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.28.53,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.29.08,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.29.23,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.29.38,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.29.53,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.30.08,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.30.23,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.30.38,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.30.53,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.31.08,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.31.23,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.31.38,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.31.53,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.32.08,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.32.23,New Button,0,1391,0,0,0,0,0,0,0.0,0.0,0.0
21-06-2023 21.32.38,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.32.54,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.33.09,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.33.24,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.33.39,New Button,3,2153,5,2,1,13,0,9,7.142855e-05,2.857142e-05,1.428571e-05
21-06-2023 21.33.54,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.34.09,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.34.24,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.34.39,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.34.54,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.35.09,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.35.24,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.35.39,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.35.54,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.36.09,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.36.24,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.36.39,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.36.54,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.37.09,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.37.24,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.37.39,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.37.54,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.38.09,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.38.24,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.38.39,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.38.55,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.39.10,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.39.25,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.39.40,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.39.55,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.40.10,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.40.25,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.40.40,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.40.55,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.41.11,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.41.26,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.41.41,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.41.56,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.42.11,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.42.26,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.42.41,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.42.57,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.43.12,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.43.27,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.43.42,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.43.57,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.44.12,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.44.27,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.44.43,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.44.58,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.45.13,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.45.28,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.45.43,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.45.58,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.46.14,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.46.29,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.46.44,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.46.59,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.47.14,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.47.29,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.47.44,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.48.00,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.48.15,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.48.30,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.48.45,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.49.00,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.49.15,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.49.30,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.49.46,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.50.01,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.50.16,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.50.31,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.50.46,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.51.01,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.51.17,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.51.32,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.51.47,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.52.02,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.52.17,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.52.32,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.52.47,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.53.03,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.53.18,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.53.33,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.53.48,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.54.03,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.54.18,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.54.33,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.54.49,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.55.04,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.55.19,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.55.34,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.55.49,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.56.04,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.56.19,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.56.35,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.56.50,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.57.05,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.57.20,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.57.35,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.57.50,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.58.06,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.58.21,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.58.36,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.58.51,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.59.06,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.59.21,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.59.36,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 21.59.52,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 22.00.07,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 22.00.22,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
21-06-2023 22.00.37,New Button,3,2026,6,2,1,13,0,21,8.571426e-05,2.857142e-05,1.428571e-05
